set STUDENTS := 1..200;
set ROOMS := 1..100;

param roomRanking := 
   177 20 91
   177 21 96
   177 22 93
   177 23 68
   177 24 20
   177 25 83
   177 26 34
   177 27 18
   177 28 98
   177 29 67
   177 30 47
   177 31 4
   177 32 94
   177 33 6
   177 34 28
   177 35 90
   177 36 54
   177 37 89
   177 38 68
   177 39 30
   177 40 14
   177 41 56
   177 42 55
   177 43 72
   177 44 45
   177 45 3
   177 46 59
   177 47 97
   177 48 77
   177 49 73
   177 50 49
   177 51 71
   177 52 99
   177 53 47
   177 54 83
   177 55 57
   177 56 15
   177 57 72
   177 58 68
   177 59 78
   177 60 94
   177 61 34
   177 62 90
   177 63 76
   177 64 73
   177 65 78
   177 66 69
   177 67 31
   177 68 67
   177 69 93
   177 70 51
   177 71 6
   177 72 75
   177 73 76
   177 74 75
   177 75 81
   177 76 11
   177 77 81
   177 78 76
   177 79 90
   177 80 61
   177 81 44
   177 82 86
   177 83 93
   177 84 29
   177 85 98
   177 86 39
   177 87 83
   177 88 2
   177 89 53
   177 90 7
   177 91 20
   177 92 85
   177 93 56
   177 94 54
   177 95 41
   177 96 33
   177 97 45
   177 98 15
   177 99 25
   177 100 38
   178 1 81
   178 2 22
   178 3 23
   178 4 9
   178 5 19
   178 6 47
   178 7 98
   178 8 22
   178 9 13
   178 10 20
   178 11 60
   178 12 75
   178 13 88
   178 14 32
   178 15 84
   178 16 49
   178 17 10
   178 18 12
   178 19 67
   178 20 7
   178 21 2
   178 22 40
   178 23 70
   178 24 95
   178 25 80
   178 26 67
   178 27 48
   178 28 91
   178 29 26
   178 30 57
   178 31 78
   178 32 91
   178 33 33
   178 34 26
   178 35 74
   178 36 76
   178 37 87
   178 38 31
   178 39 34
   178 40 66
   178 41 47
   178 42 5
   178 43 5
   178 44 34
   178 45 19
   178 46 54
   178 47 41
   178 48 53
   178 49 77
   178 50 72
   178 51 84
   178 52 17
   178 53 98
   178 54 51
   178 55 1
   178 56 88
   178 57 52
   178 58 39
   178 59 92
   178 60 24
   178 61 89
   178 62 10
   178 63 7
   178 64 10
   178 65 9
   178 66 18
   178 67 20
   178 68 67
   178 69 100
   178 70 58
   178 71 48
   178 72 30
   178 73 16
   178 74 23
   178 75 49
   178 76 16
   178 77 88
   178 78 77
   178 79 60
   178 80 60
   178 81 25
   178 82 31
   178 83 96
   178 84 6
   178 85 71
   178 86 86
   178 87 87
   178 88 32
   178 89 5
   178 90 37
   178 91 7
   178 92 54
   178 93 61
   178 94 2
   178 95 96
   178 96 84
   178 97 47
   178 98 60
   178 99 76
   178 100 79
   179 1 7
   179 2 75
   179 3 93
   179 4 88
   179 5 2
   179 6 21
   179 7 22
   179 8 53
   179 9 40
   179 10 56
   179 11 14
   179 12 12
   179 13 82
   179 14 49
   179 15 25
   179 16 58
   179 17 17
   179 18 12
   179 19 39
   179 20 15
   179 21 35
   179 22 43
   179 23 80
   179 24 1
   179 25 32
   179 26 11
   179 27 96
   179 28 16
   179 29 55
   179 30 97
   179 31 19
   179 32 88
   179 33 7
   179 34 21
   179 35 40
   179 36 92
   179 37 81
   179 38 85
   179 39 53
   179 40 35
   179 41 22
   179 42 33
   179 43 92
   179 44 90
   179 45 94
   179 46 35
   179 47 4
   179 48 99
   179 49 100
   179 50 87
   179 51 42
   179 52 27
   179 53 13
   179 54 96
   179 55 42
   179 56 64
   179 57 7
   179 58 51
   179 59 81
   179 60 56
   179 61 22
   179 62 59
   179 63 17
   179 64 19
   179 65 76
   179 66 21
   179 67 6
   179 68 76
   179 69 66
   179 70 48
   179 71 9
   179 72 99
   179 73 28
   179 74 4
   179 75 43
   179 76 75
   179 77 70
   179 78 67
   179 79 98
   179 80 97
   179 81 29
   179 82 68
   179 83 25
   179 84 31
   179 85 97
   179 86 99
   179 87 53
   179 88 12
   179 89 2
   179 90 17
   179 91 72
   179 92 34
   179 93 96
   179 94 29
   179 95 18
   179 96 68
   179 97 15
   179 98 78
   179 99 61
   179 100 40
   180 1 89
   180 2 64
   180 3 29
   180 4 55
   180 5 63
   180 6 61
   180 7 26
   180 8 14
   180 9 55
   180 10 52
   180 11 73
   180 12 35
   180 13 60
   180 14 56
   180 15 80
   180 16 70
   180 17 59
   180 18 97
   180 19 59
   180 20 97
   180 21 87
   180 22 25
   180 23 7
   180 24 37
   180 25 36
   180 26 5
   180 27 45
   180 28 76
   180 29 26
   180 30 6
   180 31 33
   180 32 70
   180 33 88
   180 34 77
   180 35 94
   180 36 1
   180 37 27
   180 38 13
   180 39 13
   180 40 85
   180 41 17
   180 42 20
   180 43 67
   180 44 81
   180 45 16
   180 46 34
   180 47 8
   180 48 34
   180 49 62
   180 50 13
   180 51 48
   180 52 93
   180 53 43
   180 54 70
   180 55 25
   180 56 34
   180 57 79
   180 58 62
   180 59 18
   180 60 30
   180 61 20
   180 62 22
   180 63 3
   180 64 83
   180 65 4
   180 66 7
   180 67 93
   180 68 81
   180 69 4
   180 70 57
   180 71 84
   180 72 37
   180 73 98
   180 74 25
   180 75 75
   180 76 90
   180 77 34
   180 78 79
   180 79 39
   180 80 65
   180 81 76
   180 82 88
   180 83 76
   180 84 50
   180 85 88
   180 86 38
   180 87 60
   180 88 6
   180 89 75
   180 90 2
   180 91 12
   180 92 94
   180 93 46
   180 94 57
   180 95 88
   180 96 63
   180 97 92
   180 98 5
   180 99 65
   180 100 80
   181 1 30
   181 2 22
   181 3 85
   181 4 42
   181 5 54
   181 6 74
   181 7 53
   181 8 79
   181 9 86
   181 10 60
   181 11 11
   181 12 85
   181 13 8
   181 14 90
   181 15 27
   181 16 31
   181 17 82
   181 18 91
   181 19 21
   181 20 19
   181 21 73
   181 22 99
   181 23 12
   181 24 23
   181 25 97
   181 26 11
   181 27 49
   181 28 76
   181 29 63
   181 30 30
   181 31 3
   181 32 28
   181 33 81
   181 34 75
   181 35 52
   181 36 74
   181 37 12
   181 38 26
   181 39 58
   181 40 30
   181 41 61
   181 42 97
   181 43 20
   181 44 25
   181 45 27
   181 46 56
   181 47 27
   181 48 87
   181 49 26
   181 50 4
   181 51 95
   181 52 76
   181 53 60
   181 54 51
   181 55 18
   181 56 86
   181 57 66
   181 58 98
   181 59 60
   181 60 48
   181 61 20
   181 62 25
   181 63 57
   181 64 35
   181 65 96
   181 66 62
   181 67 95
   181 68 77
   181 69 18
   181 70 13
   181 71 80
   181 72 61
   181 73 86
   181 74 29
   181 75 41
   181 76 46
   181 77 36
   181 78 81
   181 79 96
   181 80 22
   181 81 23
   181 82 52
   181 83 69
   181 84 36
   181 85 33
   181 86 32
   181 87 33
   181 88 8
   181 89 96
   181 90 2
   181 91 59
   181 92 66
   181 93 6
   181 94 6
   181 95 17
   181 96 68
   181 97 14
   181 98 37
   181 99 10
   181 100 75
   182 1 24
   182 2 79
   182 3 72
   182 4 5
   182 5 33
   182 6 20
   182 7 98
   182 8 94
   182 9 62
   182 10 41
   182 11 92
   182 12 100
   182 13 45
   182 14 79
   182 15 76
   182 16 83
   182 17 39
   182 18 85
   182 19 43
   182 20 38
   182 21 100
   182 22 44
   182 23 57
   182 24 94
   182 25 39
   182 26 85
   182 27 69
   182 28 66
   182 29 89
   182 30 77
   182 31 42
   182 32 98
   182 33 87
   182 34 6
   182 35 40
   182 36 45
   182 37 3
   182 38 18
   182 39 49
   182 40 81
   182 41 12
   182 42 49
   182 43 7
   182 44 65
   182 45 45
   182 46 12
   182 47 49
   182 48 16
   182 49 98
   182 50 76
   182 51 100
   182 52 51
   182 53 3
   182 54 67
   182 55 25
   182 56 20
   182 57 47
   182 58 14
   182 59 92
   182 60 12
   182 61 12
   182 62 93
   182 63 24
   182 64 65
   182 65 57
   182 66 39
   182 67 2
   182 68 13
   182 69 80
   182 70 36
   182 71 7
   182 72 42
   182 73 70
   182 74 22
   182 75 52
   182 76 26
   182 77 99
   182 78 83
   182 79 43
   182 80 88
   182 81 49
   182 82 34
   182 83 23
   182 84 99
   182 85 24
   182 86 43
   182 87 10
   182 88 86
   182 89 100
   182 90 83
   182 91 59
   182 92 82
   182 93 73
   182 94 32
   182 95 12
   182 96 65
   182 97 66
   182 98 100
   182 99 65
   182 100 16
   183 1 97
   183 2 78
   183 3 52
   183 4 64
   183 5 36
   183 6 9
   183 7 59
   183 8 84
   183 9 12
   183 10 11
   183 11 75
   183 12 71
   183 13 21
   183 14 24
   183 15 5
   183 16 28
   183 17 50
   183 18 67
   183 19 16
   183 20 19
   183 21 43
   183 22 52
   183 23 59
   183 24 30
   183 25 55
   183 26 36
   183 27 84
   183 28 83
   183 29 43
   183 30 47
   183 31 91
   183 32 51
   183 33 18
   183 34 95
   183 35 53
   183 36 9
   183 37 63
   183 38 19
   183 39 6
   183 40 76
   183 41 21
   183 42 82
   183 43 14
   183 44 55
   183 45 81
   183 46 60
   183 47 18
   183 48 57
   183 49 23
   183 50 42
   183 51 31
   183 52 71
   183 53 9
   183 54 1
   183 55 61
   183 56 93
   183 57 11
   183 58 14
   183 59 85
   183 60 11
   183 61 94
   183 62 88
   183 63 51
   183 64 52
   183 65 93
   183 66 19
   183 67 38
   183 68 47
   183 69 21
   183 70 85
   183 71 37
   183 72 8
   183 73 1
   183 74 64
   183 75 32
   183 76 62
   183 77 88
   183 78 89
   183 79 33
   183 80 40
   183 81 21
   183 82 77
   183 83 94
   183 84 80
   183 85 22
   183 86 66
   183 87 28
   183 88 41
   183 89 74
   183 90 57
   183 91 37
   183 92 45
   183 93 33
   183 94 63
   183 95 14
   183 96 92
   183 97 66
   183 98 21
   183 99 32
   183 100 6
   184 1 24
   184 2 18
   184 3 16
   184 4 2
   184 5 82
   184 6 65
   184 7 96
   184 8 60
   184 9 6
   184 10 62
   184 11 76
   184 12 96
   184 13 18
   184 14 40
   184 15 77
   184 16 16
   184 17 1
   184 18 72
   184 19 10
   184 20 38
   184 21 48
   184 22 99
   184 23 43
   184 24 90
   184 25 12
   184 26 96
   184 27 30
   184 28 98
   184 29 25
   184 30 39
   184 31 61
   184 32 18
   184 33 91
   184 34 46
   184 35 64
   184 36 85
   184 37 94
   184 38 54
   184 39 24
   184 40 92
   184 41 100
   184 42 39
   184 43 49
   184 44 68
   184 45 54
   184 46 94
   184 47 56
   184 48 77
   184 49 26
   184 50 52
   184 51 66
   184 52 10
   184 53 95
   184 54 82
   184 55 3
   184 56 91
   184 57 60
   184 58 96
   184 59 49
   184 60 70
   184 61 50
   184 62 11
   184 63 28
   184 64 46
   184 65 74
   184 66 25
   184 67 70
   184 68 73
   184 69 3
   184 70 34
   184 71 33
   184 72 95
   184 73 50
   184 74 88
   184 75 82
   184 76 52
   184 77 84
   184 78 14
   184 79 66
   184 80 9
   184 81 33
   184 82 18
   184 83 7
   184 84 23
   184 85 54
   184 86 15
   184 87 11
   184 88 31
   184 89 8
   184 90 2
   184 91 64
   184 92 82
   184 93 80
   184 94 81
   184 95 79
   184 96 85
   184 97 80
   184 98 34
   184 99 21
   184 100 4
   185 1 11
   185 2 84
   185 3 77
   185 4 27
   185 5 37
   185 6 31
   185 7 36
   185 8 84
   185 9 59
   185 10 64
   185 11 88
   185 12 73
   185 13 88
   185 14 19
   185 15 23
   185 16 53
   185 17 25
   185 18 90
   185 19 34
   185 20 98
   185 21 20
   185 22 19
   185 23 8
   185 24 77
   185 25 63
   185 26 65
   185 27 98
   185 28 63
   185 29 87
   185 30 24
   185 31 88
   185 32 50
   185 33 100
   185 34 41
   185 35 14
   185 36 96
   185 37 36
   185 38 59
   185 39 3
   185 40 28
   185 41 66
   185 42 27
   185 43 8
   185 44 2
   185 45 98
   185 46 45
   185 47 71
   185 48 63
   185 49 13
   185 50 72
   185 51 95
   185 52 42
   185 53 77
   185 54 76
   185 55 81
   185 56 96
   185 57 80
   185 58 50
   185 59 80
   185 60 83
   185 61 9
   185 62 100
   185 63 97
   185 64 62
   185 65 35
   185 66 73
   185 67 13
   185 68 6
   185 69 33
   185 70 23
   185 71 92
   185 72 1
   185 73 23
   185 74 99
   185 75 97
   185 76 91
   185 77 89
   185 78 64
   185 79 74
   185 80 63
   185 81 13
   185 82 91
   185 83 55
   185 84 42
   185 85 99
   185 86 12
   185 87 48
   185 88 26
   185 89 15
   185 90 79
   185 91 41
   185 92 9
   185 93 12
   185 94 21
   185 95 9
   185 96 7
   185 97 89
   185 98 66
   185 99 12
   185 100 89
   186 1 100
   186 2 33
   186 3 1
   186 4 45
   186 5 29
   186 6 67
   186 7 14
   186 8 39
   186 9 45
   186 10 1
   186 11 10
   186 12 30
   186 13 94
   186 14 74
   186 15 94
   186 16 38
   186 17 92
   186 18 87
   186 19 55
   186 20 53
   186 21 25
   186 22 11
   186 23 32
   186 24 80
   186 25 35
   186 26 65
   186 27 80
   186 28 36
   186 29 50
   186 30 30
   186 31 4
   186 32 19
   186 33 92
   186 34 75
   186 35 10
   186 36 46
   186 37 24
   186 38 81
   186 39 65
   186 40 23
   186 41 53
   186 42 62
   186 43 11
   186 44 5
   186 45 46
   186 46 74
   186 47 100
   186 48 90
   186 49 8
   186 50 23
   186 51 33
   186 52 5
   186 53 5
   186 54 45
   186 55 91
   186 56 40
   186 57 14
   186 58 20
   186 59 91
   186 60 49
   186 61 45
   186 62 62
   186 63 56
   186 64 96
   186 65 67
   186 66 82
   186 67 77
   186 68 94
   186 69 20
   186 70 11
   186 71 81
   186 72 91
   186 73 54
   186 74 85
   186 75 98
   186 76 21
   186 77 48
   186 78 69
   186 79 58
   186 80 51
   186 81 70
   186 82 81
   186 83 66
   186 84 63
   186 85 54
   186 86 85
   186 87 43
   186 88 50
   186 89 84
   186 90 42
   186 91 77
   186 92 69
   186 93 48
   186 94 93
   186 95 57
   186 96 29
   186 97 85
   186 98 46
   186 99 53
   186 100 83
   187 1 37
   187 2 99
   187 3 81
   187 4 16
   187 5 77
   187 6 79
   187 7 76
   187 8 35
   187 9 66
   187 10 10
   187 11 17
   187 12 30
   187 13 8
   187 14 1
   187 15 5
   187 16 38
   187 17 40
   187 18 12
   187 19 26
   187 20 7
   187 21 48
   187 22 26
   187 23 62
   187 24 38
   187 25 4
   187 26 33
   187 27 24
   187 28 93
   187 29 20
   187 30 24
   187 31 2
   187 32 82
   187 33 71
   187 34 49
   187 35 61
   187 36 33
   187 37 10
   187 38 20
   187 39 1
   187 40 36
   187 41 93
   187 42 70
   187 43 29
   187 44 98
   187 45 63
   187 46 34
   187 47 83
   187 48 26
   187 49 42
   187 50 99
   187 51 16
   187 52 57
   187 53 88
   187 54 64
   187 55 57
   187 56 66
   187 57 80
   187 58 99
   187 59 39
   187 60 78
   187 61 9
   187 62 59
   187 63 14
   187 64 93
   187 65 100
   187 66 72
   187 67 31
   187 68 63
   187 69 20
   187 70 19
   187 71 99
   187 72 34
   187 73 88
   187 74 17
   187 75 53
   187 76 93
   187 77 9
   187 78 44
   187 79 43
   187 80 52
   187 81 31
   187 82 94
   187 83 7
   187 84 90
   187 85 99
   187 86 89
   187 87 20
   187 88 75
   187 89 99
   187 90 69
   187 91 22
   187 92 90
   187 93 11
   187 94 16
   187 95 95
   187 96 92
   187 97 50
   187 98 90
   187 99 4
   187 100 10
   188 1 87
   188 2 48
   188 3 4
   188 4 78
   188 5 55
   188 6 57
   188 7 85
   188 8 28
   188 9 1
   188 10 7
   188 11 90
   188 12 45
   188 13 40
   188 14 35
   188 15 99
   188 16 90
   188 17 68
   188 18 14
   188 19 5
   188 20 9
   188 21 100
   188 22 19
   188 23 50
   188 24 35
   188 25 34
   188 26 75
   188 27 81
   188 28 35
   188 29 78
   188 30 87
   188 31 8
   188 32 31
   188 33 100
   188 34 73
   188 35 69
   188 36 89
   188 37 38
   188 38 68
   188 39 36
   188 40 14
   188 41 63
   188 42 18
   188 43 46
   188 44 3
   188 45 86
   188 46 59
   188 47 6
   188 48 32
   188 49 69
   188 50 84
   188 51 87
   188 52 61
   188 53 66
   188 54 72
   188 55 53
   188 56 58
   188 57 73
   188 58 40
   188 59 96
   188 60 31
   188 61 57
   188 62 28
   188 63 73
   188 64 82
   188 65 43
   188 66 38
   188 67 58
   188 68 26
   188 69 9
   188 70 78
   188 71 62
   188 72 9
   188 73 59
   188 74 20
   188 75 31
   188 76 37
   188 77 2
   188 78 73
   188 79 96
   188 80 52
   188 81 85
   188 82 85
   188 83 17
   188 84 61
   188 85 82
   188 86 26
   188 87 68
   188 88 41
   188 89 95
   188 90 4
   188 91 16
   188 92 13
   188 93 28
   188 94 88
   188 95 11
   188 96 65
   188 97 19
   188 98 60
   188 99 74
   188 100 68
   189 1 34
   189 2 97
   189 3 87
   189 4 41
   189 5 89
   189 6 54
   189 7 68
   189 8 87
   189 9 62
   189 10 20
   189 11 23
   189 12 24
   189 13 21
   189 14 82
   189 15 75
   189 16 100
   189 17 17
   189 18 30
   189 19 30
   189 20 43
   189 21 47
   189 22 71
   189 23 5
   189 24 99
   189 25 91
   189 26 37
   189 27 14
   189 28 40
   189 29 95
   189 30 67
   189 31 90
   189 32 98
   189 33 74
   189 34 66
   189 35 87
   189 36 15
   189 37 72
   189 38 59
   189 39 95
   189 40 74
   189 41 52
   189 42 100
   189 43 76
   189 44 29
   189 45 87
   189 46 59
   189 47 92
   189 48 3
   189 49 72
   189 50 98
   189 51 100
   189 52 15
   189 53 57
   189 54 31
   189 55 61
   189 56 96
   189 57 38
   189 58 96
   189 59 64
   189 60 59
   189 61 77
   189 62 81
   189 63 9
   189 64 74
   189 65 66
   189 66 72
   189 67 28
   189 68 61
   189 69 14
   189 70 22
   189 71 31
   189 72 3
   189 73 71
   189 74 92
   189 75 65
   189 76 69
   189 77 94
   189 78 69
   189 79 12
   189 80 51
   189 81 94
   189 82 94
   189 83 3
   189 84 38
   189 85 40
   189 86 76
   189 87 7
   189 88 13
   189 89 49
   189 90 66
   189 91 51
   189 92 26
   189 93 53
   189 94 50
   189 95 69
   189 96 35
   189 97 65
   189 98 55
   189 99 33
   189 100 21
   190 1 97
   190 2 12
   190 3 32
   190 4 64
   190 5 55
   190 6 18
   190 7 87
   190 8 87
   190 9 88
   190 10 32
   190 11 67
   190 12 16
   190 13 61
   190 14 23
   190 15 68
   190 16 85
   190 17 34
   190 18 40
   190 19 42
   190 20 28
   190 21 25
   190 22 46
   190 23 42
   190 24 23
   190 25 16
   190 26 7
   190 27 10
   190 28 91
   190 29 87
   190 30 18
   190 31 44
   190 32 64
   190 33 78
   190 34 60
   190 35 3
   190 36 71
   190 37 58
   190 38 92
   190 39 10
   190 40 81
   190 41 44
   190 42 52
   190 43 28
   190 44 1
   190 45 93
   190 46 54
   190 47 78
   190 48 31
   190 49 23
   190 50 86
   190 51 46
   190 52 84
   190 53 77
   190 54 27
   190 55 52
   190 56 37
   190 57 78
   190 58 86
   190 59 59
   190 60 6
   190 61 5
   190 62 62
   190 63 100
   190 64 51
   190 65 19
   190 66 90
   190 67 11
   190 68 19
   190 69 58
   190 70 35
   190 71 35
   190 72 29
   190 73 83
   190 74 27
   190 75 4
   190 76 68
   190 77 91
   190 78 84
   190 79 97
   190 80 100
   190 81 28
   190 82 60
   190 83 18
   190 84 42
   190 85 21
   190 86 40
   190 87 86
   190 88 35
   190 89 8
   190 90 70
   190 91 2
   190 92 48
   190 93 20
   190 94 35
   190 95 91
   190 96 98
   190 97 39
   190 98 12
   190 99 10
   190 100 5
   191 1 54
   191 2 36
   191 3 77
   191 4 17
   191 5 19
   191 6 26
   191 7 74
   191 8 62
   191 9 100
   191 10 55
   191 11 88
   191 12 84
   191 13 55
   191 14 88
   191 15 33
   191 16 29
   191 17 17
   191 18 99
   191 19 76
   191 20 62
   191 21 55
   191 22 53
   191 23 42
   191 24 51
   191 25 83
   191 26 95
   191 27 70
   191 28 20
   191 29 14
   191 30 15
   191 31 17
   191 32 44
   191 33 100
   191 34 78
   191 35 56
   191 36 97
   191 37 89
   191 38 10
   191 39 83
   191 40 57
   191 41 49
   191 42 21
   191 43 33
   191 44 45
   191 45 94
   191 46 50
   191 47 15
   191 48 94
   191 49 48
   191 50 79
   191 51 2
   191 52 9
   191 53 18
   191 54 84
   191 55 17
   191 56 42
   191 57 57
   191 58 5
   191 59 16
   191 60 19
   191 61 54
   191 62 87
   191 63 48
   191 64 15
   191 65 5
   191 66 82
   191 67 55
   191 68 96
   191 69 10
   191 70 17
   191 71 56
   191 72 92
   191 73 5
   191 74 30
   191 75 38
   191 76 20
   191 77 57
   191 78 86
   191 79 13
   191 80 98
   191 81 86
   191 82 28
   191 83 44
   191 84 34
   191 85 2
   191 86 10
   191 87 66
   191 88 92
   191 89 11
   191 90 98
   191 91 15
   191 92 24
   191 93 39
   191 94 35
   191 95 27
   191 96 52
   191 97 35
   191 98 48
   191 99 85
   191 100 85
   192 1 78
   192 2 91
   192 3 33
   192 4 50
   192 5 81
   192 6 11
   192 7 13
   192 8 45
   192 9 69
   192 10 35
   192 11 9
   192 12 76
   192 13 32
   192 14 17
   192 15 83
   192 16 6
   192 17 60
   192 18 75
   192 19 66
   192 20 1
   192 21 97
   192 22 57
   192 23 67
   192 24 58
   192 25 62
   192 26 86
   192 27 92
   192 28 98
   192 29 27
   192 30 13
